,smiles_monomer,monomers,distribution,replicate_structure,smiles_polymer,mechanism,fake_Tg,fake_Tm
250,Nc1ccc(Oc2ccc(-c3nn(-c4ccc(N)cc4)c(=O)c4ccccc34)cc2-c2ccccc2)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4nn(-c5ccc(N6C(=O)c7ccc(C(=O)O)cc7C6=O)cc5)c(=O)c5ccccc45)cc3-c3ccccc3)cc1)C2=O,"('Nc1ccc(Oc2ccc(-c3nn(-c4ccc(N)cc4)c(=O)c4ccccc34)cc2-c2ccccc2)cc1', 'O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4nn(-c5ccc(N6C(=O)c7ccc(C(=O)O)cc7C6=O)cc5)c(=O)c5ccccc45)cc3-c3ccccc3)cc1)C2=O')",[],0,Nc1ccc(Oc2ccc(-c3nn(-c4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(-n7nc(-c8ccc(Oc9ccc(N%10C(=O)c%11ccc(C(=O)Nc%12ccc(Oc%13ccc(-c%14nn(-c%15ccc(NC(=O)c%16ccc%17c(c%16)C(=O)N(c%16ccc(-n%18nc(-c%19ccc(Oc%20ccc(N%21C(=O)c%22ccc(C(=O)Nc%23ccc(-n%24nc(-c%25ccc(Oc%26ccc(NC(=O)c%27ccc%28c(c%27)C(=O)N(c%27ccc(Oc%29ccc(-c%30nn(-c%31ccc(N%32C(=O)c%33ccc(C(=O)Nc%34ccc(Oc%35ccc(-c%36nn(-c%37ccc(NC(=O)c%38ccc%39c(c%38)C(=O)N(c%38ccc(Oc%40ccc(-c%41nn(-c%42ccc(N%43C(=O)c%44ccc(C(=O)O)cc%44C%43=O)cc%42)c(=O)c%42ccccc%41%42)cc%40-c%40ccccc%40)cc%38)C%39=O)cc%37)c(=O)c%37ccccc%36%37)cc%35-c%35ccccc%35)cc%34)cc%33C%32=O)cc%31)c(=O)c%31ccccc%30%31)cc%29-c%29ccccc%29)cc%27)C%28=O)cc%26)c(-c%26ccccc%26)c%25)c%25ccccc%25c%24=O)cc%23)cc%22C%21=O)cc%20)c(-c%20ccccc%20)c%19)c%19ccccc%19c%18=O)cc%16)C%17=O)cc%15)c(=O)c%15ccccc%14%15)cc%13-c%13ccccc%13)cc%12)cc%11C%10=O)cc9)c(-c9ccccc9)c8)c8ccccc8c7=O)cc5)C6=O)cc4)c(=O)c4ccccc34)cc2-c2ccccc2)cc1,amide,-78.05876686652019,51.60356454275748
249,CC(C)(C)c1cc(C(=O)O)cc(C(=O)O)c1.Nc1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(N)cc7)cc6C(F)(F)F)cc5)CCCCC4)cc3)c(C(F)(F)F)c2)cc1,"('CC(C)(C)c1cc(C(=O)O)cc(C(=O)O)c1', 'Nc1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(N)cc7)cc6C(F)(F)F)cc5)CCCCC4)cc3)c(C(F)(F)F)c2)cc1')",[],0,CC(C)(C)c1cc(C(=O)O)cc(C(=O)Nc2ccc(-c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(-c8ccc(NC(=O)c9cc(C(=O)Nc%10ccc(-c%11ccc(Oc%12ccc(C%13(c%14ccc(Oc%15ccc(-c%16ccc(NC(=O)c%17cc(C(=O)Nc%18ccc(-c%19ccc(Oc%20ccc(C%21(c%22ccc(Oc%23ccc(-c%24ccc(NC(=O)c%25cc(C(=O)Nc%26ccc(-c%27ccc(Oc%28ccc(C%29(c%30ccc(Oc%31ccc(-c%32ccc(N)cc%32)cc%31C(F)(F)F)cc%30)CCCCC%29)cc%28)c(C(F)(F)F)c%27)cc%26)cc(C(C)(C)C)c%25)cc%24)cc%23C(F)(F)F)cc%22)CCCCC%21)cc%20)c(C(F)(F)F)c%19)cc%18)cc(C(C)(C)C)c%17)cc%16)cc%15C(F)(F)F)cc%14)CCCCC%13)cc%12)c(C(F)(F)F)c%11)cc%10)cc(C(C)(C)C)c9)cc8)cc7C(F)(F)F)cc6)CCCCC5)cc4)c(C(F)(F)F)c3)cc2)c1,amide,4.382334061038392,102.7170471178438
248,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1.O=C(O)c1cccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(c4cccc(C(=O)O)c4)C5=O)cc3C2=O)c1,"('Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1', 'O=C(O)c1cccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(c4cccc(C(=O)O)c4)C5=O)cc3C2=O)c1')",[],0,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(-c8cccc9c8C(=O)N(c8cccc(C(=O)Nc%10ccc(Oc%11ccc(-c%12ccc(Oc%13ccc(NC(=O)c%14cccc(N%15C(=O)c%16cccc(-c%17ccc%18c(c%17)C(=O)N(c%17cccc(C(=O)Nc%19ccc(Oc%20ccc(-c%21ccc(Oc%22ccc(NC(=O)c%23cccc(N%24C(=O)c%25cccc(-c%26ccc%27c(c%26)C(=O)N(c%26cccc(C(=O)Nc%28ccc(Oc%29ccc(-c%30ccc(Oc%31ccc(NC(=O)c%32cccc(N%33C(=O)c%34ccc(-c%35cccc%36c%35C(=O)N(c%35cccc(C(=O)O)c%35)C%36=O)cc%34C%33=O)c%32)cc%31)cc%30)cc%29)cc%28)c%26)C%27=O)c%25C%24=O)c%23)cc%22)cc%21)cc%20)cc%19)c%17)C%18=O)c%16C%15=O)c%14)cc%13)cc%12)cc%11)cc%10)c8)C9=O)cc7C6=O)c5)cc4)cc3)cc2)cc1,amide,-55.749728849958686,65.43516811302561
247,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C(=O)O)cc4C3=O)c1)C2=O,"('Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1', 'O=C(O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C(=O)O)cc4C3=O)c1)C2=O')",[],0,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5cccc(N7C(=O)c8ccc(C(=O)Nc9ccc(Oc%10ccc(-c%11ccc(Oc%12ccc(NC(=O)c%13ccc%14c(c%13)C(=O)N(c%13cccc(N%15C(=O)c%16ccc(C(=O)Nc%17ccc(Oc%18ccc(-c%19ccc(Oc%20ccc(NC(=O)c%21ccc%22c(c%21)C(=O)N(c%21cccc(N%23C(=O)c%24ccc(C(=O)Nc%25ccc(Oc%26ccc(-c%27ccc(Oc%28ccc(NC(=O)c%29ccc%30c(c%29)C(=O)N(c%29cccc(N%31C(=O)c%32ccc(C(=O)O)cc%32C%31=O)c%29)C%30=O)cc%28)cc%27)cc%26)cc%25)cc%24C%23=O)c%21)C%22=O)cc%20)cc%19)cc%18)cc%17)cc%16C%15=O)c%13)C%14=O)cc%12)cc%11)cc%10)cc9)cc8C7=O)c5)C6=O)cc4)cc3)cc2)cc1,amide,69.61291891728993,143.16000972871976
246,CC(C)(C)c1cc(C(=O)O)cc(C(=O)O)c1.Nc1ccc(N(c2ccc(N)cc2)c2ccc(OCC34CC5CC(CC(C5)C3)C4)cc2)cc1,"('CC(C)(C)c1cc(C(=O)O)cc(C(=O)O)c1', 'Nc1ccc(N(c2ccc(N)cc2)c2ccc(OCC34CC5CC(CC(C5)C3)C4)cc2)cc1')",[],0,CC(C)(C)c1cc(C(=O)O)cc(C(=O)Nc2ccc(N(c3ccc(NC(=O)c4cc(C(=O)Nc5ccc(N(c6ccc(NC(=O)c7cc(C(=O)Nc8ccc(N(c9ccc(NC(=O)c%10cc(C(=O)Nc%11ccc(N(c%12ccc(N)cc%12)c%12ccc(OCC%13%14CC%15CC(CC(C%15)C%13)C%14)cc%12)cc%11)cc(C(C)(C)C)c%10)cc9)c9ccc(OCC%10%11CC%12CC(CC(C%12)C%10)C%11)cc9)cc8)cc(C(C)(C)C)c7)cc6)c6ccc(OCC78CC9CC(CC(C9)C7)C8)cc6)cc5)cc(C(C)(C)C)c4)cc3)c3ccc(OCC45CC6CC(CC(C6)C4)C5)cc3)cc2)c1,amide,87.78996546647363,154.42977858921364
245,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)cc3)cc1)C2=O,"('Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1', 'O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)cc3)cc1)C2=O')",[],0,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(C(=O)Nc%10ccc(Oc%11ccc(-c%12ccc(Oc%13ccc(NC(=O)c%14ccc%15c(c%14)C(=O)N(c%14ccc(Oc%16ccc(N%17C(=O)c%18ccc(C(=O)Nc%19ccc(Oc%20ccc(-c%21ccc(Oc%22ccc(NC(=O)c%23ccc%24c(c%23)C(=O)N(c%23ccc(Oc%25ccc(N%26C(=O)c%27ccc(C(=O)Nc%28ccc(Oc%29ccc(-c%30ccc(Oc%31ccc(NC(=O)c%32ccc%33c(c%32)C(=O)N(c%32ccc(Oc%34ccc(N%35C(=O)c%36ccc(C(=O)O)cc%36C%35=O)cc%34)cc%32)C%33=O)cc%31)cc%30)cc%29)cc%28)cc%27C%26=O)cc%25)cc%23)C%24=O)cc%22)cc%21)cc%20)cc%19)cc%18C%17=O)cc%16)cc%14)C%15=O)cc%13)cc%12)cc%11)cc%10)cc9C8=O)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,amide,19.766764366622212,112.25539390730577
244,O=C(O)CCCCCCC(=O)O.OCCCO,"('O=C(O)CCCCCCC(=O)O', 'OCCCO')",[],0,O=C(O)CCCCCCC(=O)OCCCOC(=O)CCCCCCC(=O)OCCCOC(=O)CCCCCCC(=O)OCCCOC(=O)CCCCCCC(=O)OCCCO,ester,45.5053403875485,128.21331104028008
253,Nc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(C(=O)O)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,"('Nc1ccc(Oc2ccc(N)cc2)cc1', 'O=C(O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(C(=O)O)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1')",[],0,Nc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(C(=O)Nc8ccc(Oc9ccc(NC(=O)c%10ccc(Oc%11ccc(C%12(c%13ccc(Oc%14ccc(C(=O)Nc%15ccc(Oc%16ccc(NC(=O)c%17ccc(Oc%18ccc(C%19(c%20ccc(Oc%21ccc(C(=O)Nc%22ccc(Oc%23ccc(NC(=O)c%24ccc(Oc%25ccc(C%26(c%27ccc(Oc%28ccc(C(=O)O)cc%28)cc%27)c%27ccccc%27Oc%27ccccc%27%26)cc%25)cc%24)cc%23)cc%22)cc%21)cc%20)c%20ccccc%20Oc%20ccccc%20%19)cc%18)cc%17)cc%16)cc%15)cc%14)cc%13)c%13ccccc%13Oc%13ccccc%13%12)cc%11)cc%10)cc9)cc8)cc7)cc6)c6ccccc6Oc6ccccc65)cc4)cc3)cc2)cc1,amide,-29.26742699042744,81.85419526593499
243,Cc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O.Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,"('Cc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O', 'Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1')",[],0,Cc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1N1C(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(Oc6ccc(NC(=O)c7ccc8c(c7)C(=O)N(c7cc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccc(-c%13ccc(Oc%14ccc(NC(=O)c%15ccc%16c(c%15)C(=O)N(c%15cc(N%17C(=O)c%18ccc(C(=O)Nc%19ccc(Oc%20ccc(-c%21ccc(Oc%22ccc(NC(=O)c%23ccc%24c(c%23)C(=O)N(c%23cc(N%25C(=O)c%26ccc(C(=O)Nc%27ccc(Oc%28ccc(-c%29ccc(Oc%30ccc(N)cc%30)cc%29)cc%28)cc%27)cc%26C%25=O)ccc%23C)C%24=O)cc%22)cc%21)cc%20)cc%19)cc%18C%17=O)ccc%15C)C%16=O)cc%14)cc%13)cc%12)cc%11)cc%10C9=O)ccc7C)C8=O)cc6)cc5)cc4)cc3)cc2C1=O,amide,0.0056035855409248825,100.00347422303537
265,CCc1cc(C2(c3ccc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)c(CC)c3)c3ccccc3-c3ccccc32)ccc1N1C(=O)c2ccc(C(=O)O)cc2C1=O.Nc1ccc(Oc2ccc(N)cc2)cc1,"('CCc1cc(C2(c3ccc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)c(CC)c3)c3ccccc3-c3ccccc32)ccc1N1C(=O)c2ccc(C(=O)O)cc2C1=O', 'Nc1ccc(Oc2ccc(N)cc2)cc1')",[],0,CCc1cc(C2(c3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(NC(=O)c8ccc9c(c8)C(=O)N(c8ccc(C%10(c%11ccc(N%12C(=O)c%13ccc(C(=O)Nc%14ccc(Oc%15ccc(NC(=O)c%16ccc%17c(c%16)C(=O)N(c%16ccc(C%18(c%19ccc(N%20C(=O)c%21ccc(C(=O)Nc%22ccc(Oc%23ccc(NC(=O)c%24ccc%25c(c%24)C(=O)N(c%24ccc(C%26(c%27ccc(N%28C(=O)c%29ccc(C(=O)Nc%30ccc(Oc%31ccc(N)cc%31)cc%30)cc%29C%28=O)c(CC)c%27)c%27ccccc%27-c%27ccccc%27%26)cc%24CC)C%25=O)cc%23)cc%22)cc%21C%20=O)c(CC)c%19)c%19ccccc%19-c%19ccccc%19%18)cc%16CC)C%17=O)cc%15)cc%14)cc%13C%12=O)c(CC)c%11)c%11ccccc%11-c%11ccccc%11%10)cc8CC)C9=O)cc7)cc6)cc5C4=O)c(CC)c3)c3ccccc3-c3ccccc32)ccc1N1C(=O)c2ccc(C(=O)O)cc2C1=O,amide,146.65744174738325,190.9276138833776
267,O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1.OCCO,"('O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1', 'OCCO')",[],0,O=C(O)c1ccc(Oc2ccc(C(=O)OCCOC(=O)c3ccc(Oc4ccc(C(=O)OCCOC(=O)c5ccc(Oc6ccc(C(=O)OCCOC(=O)c7ccc(Oc8ccc(C(=O)OCCO)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,ester,33.55012198340913,120.80107562971367
287,Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1.O=C(O)c1ccc(C2(c3ccc(C(=O)O)cc3)c3ccccc3-c3ccccc32)cc1,"('Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1', 'O=C(O)c1ccc(C2(c3ccc(C(=O)O)cc3)c3ccccc3-c3ccccc32)cc1')",[],0,Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C5(c6ccc(C(=O)Nc7ccc(C8(c9ccc(NC(=O)c%10ccc(C%11(c%12ccc(C(=O)Nc%13ccc(C%14(c%15ccc(NC(=O)c%16ccc(C%17(c%18ccc(C(=O)Nc%19ccc(C%20(c%21ccc(NC(=O)c%22ccc(C%23(c%24ccc(C(=O)O)cc%24)c%24ccccc%24-c%24ccccc%24%23)cc%22)cc%21)c%21ccccc%21-c%21ccccc%21%20)cc%19)cc%18)c%18ccccc%18-c%18ccccc%18%17)cc%16)cc%15)c%15ccccc%15-c%15ccccc%15%14)cc%13)cc%12)c%12ccccc%12-c%12ccccc%12%11)cc%10)cc9)c9ccccc9-c9ccccc98)cc7)cc6)c6ccccc6-c6ccccc65)cc4)cc3)c3ccccc3-c3ccccc32)cc1,amide,113.05364542504293,170.09326016352662
286,CC(C)(c1ccc(Oc2cccc(N3C(=O)c4ccc(C(=O)O)cc4C3=O)c2)cc1)c1ccc(Oc2cccc(N3C(=O)c4ccc(C(=O)O)cc4C3=O)c2)cc1.Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1,"('CC(C)(c1ccc(Oc2cccc(N3C(=O)c4ccc(C(=O)O)cc4C3=O)c2)cc1)c1ccc(Oc2cccc(N3C(=O)c4ccc(C(=O)O)cc4C3=O)c2)cc1', 'Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1')",[],0,CC(C)(c1ccc(Oc2cccc(N3C(=O)c4ccc(C(=O)O)cc4C3=O)c2)cc1)c1ccc(Oc2cccc(N3C(=O)c4ccc(C(=O)Nc5ccc(C6(c7ccc(NC(=O)c8ccc9c(c8)C(=O)N(c8cccc(Oc%10ccc(C(C)(C)c%11ccc(Oc%12cccc(N%13C(=O)c%14ccc(C(=O)Nc%15ccc(C%16(c%17ccc(NC(=O)c%18ccc%19c(c%18)C(=O)N(c%18cccc(Oc%20ccc(C(C)(C)c%21ccc(Oc%22cccc(N%23C(=O)c%24ccc(C(=O)Nc%25ccc(C%26(c%27ccc(NC(=O)c%28ccc%29c(c%28)C(=O)N(c%28cccc(Oc%30ccc(C(C)(C)c%31ccc(Oc%32cccc(N%33C(=O)c%34ccc(C(=O)Nc%35ccc(C%36(c%37ccc(N)cc%37)c%37ccccc%37-c%37ccccc%37%36)cc%35)cc%34C%33=O)c%32)cc%31)cc%30)c%28)C%29=O)cc%27)c%27ccccc%27-c%27ccccc%27%26)cc%25)cc%24C%23=O)c%22)cc%21)cc%20)c%18)C%19=O)cc%17)c%17ccccc%17-c%17ccccc%17%16)cc%15)cc%14C%13=O)c%12)cc%11)cc%10)c8)C9=O)cc7)c7ccccc7-c7ccccc76)cc5)cc4C3=O)c2)cc1,amide,-51.23264075773843,68.23576273020217
285,O=C(O)CCCCCCCCCCC(=O)O.OCCCO,"('O=C(O)CCCCCCCCCCC(=O)O', 'OCCCO')",[],0,O=C(O)CCCCCCCCCCC(=O)OCCCOC(=O)CCCCCCCCCCC(=O)OCCCOC(=O)CCCCCCCCCCC(=O)OCCCOC(=O)CCCCCCCCCCC(=O)OCCCO,ester,141.9753415613241,188.02471176802095
284,C[Si](C)(c1ccc(C(=O)Nc2ccc(C(=O)O)cc2)cc1)c1ccc(C(=O)Nc2ccc(C(=O)O)cc2)cc1.Nc1ccc(Cc2ccc(N)cc2)cc1,"('C[Si](C)(c1ccc(C(=O)Nc2ccc(C(=O)O)cc2)cc1)c1ccc(C(=O)Nc2ccc(C(=O)O)cc2)cc1', 'Nc1ccc(Cc2ccc(N)cc2)cc1')",[],0,C[Si](C)(c1ccc(C(=O)Nc2ccc(C(=O)O)cc2)cc1)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(Cc4ccc(NC(=O)c5ccc(NC(=O)c6ccc([Si](C)(C)c7ccc(C(=O)Nc8ccc(C(=O)Nc9ccc(Cc%10ccc(NC(=O)c%11ccc(NC(=O)c%12ccc([Si](C)(C)c%13ccc(C(=O)Nc%14ccc(C(=O)Nc%15ccc(Cc%16ccc(NC(=O)c%17ccc(NC(=O)c%18ccc([Si](C)(C)c%19ccc(C(=O)Nc%20ccc(C(=O)Nc%21ccc(Cc%22ccc(N)cc%22)cc%21)cc%20)cc%19)cc%18)cc%17)cc%16)cc%15)cc%14)cc%13)cc%12)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,amide,151.9103521039688,194.18441830446065
283,CC(C)(c1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1)c1ccc(Oc2ccc(C(=O)O)c(C(=O)CO)c2)cc1,"('CC(C)(c1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1)c1ccc(Oc2ccc(C(=O)O)c(C(=O)CO)c2)cc1',)",[],0,CC(C)(c1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1)c1ccc(Oc2ccc(C(=O)O)c(C(=O)COC(=O)c3cc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc(C(=O)O)c(C(=O)COC(=O)c7ccc(Oc8ccc(C(C)(C)c9ccc(Oc%10ccc(C(=O)O)c(C(=O)O)c%10)cc9)cc8)cc7C(=O)COC(=O)c7ccc(Oc8ccc(C(C)(C)c9ccc(Oc%10ccc(C(=O)O)c(C(=O)COC(=O)c%11ccc(Oc%12ccc(C(C)(C)c%13ccc(Oc%14ccc(C(=O)O)c(C(=O)O)c%14)cc%13)cc%12)cc%11C(=O)COC(=O)c%11ccc(Oc%12ccc(C(C)(C)c%13ccc(Oc%14ccc(C(=O)O)c(C(=O)COC(=O)c%15cc(Oc%16ccc(C(C)(C)c%17ccc(Oc%18ccc(C(=O)O)c(C(=O)COC(=O)c%19ccc(Oc%20ccc(C(C)(C)c%21ccc(Oc%22ccc(C(=O)O)c(C(=O)O)c%22)cc%21)cc%20)cc%19C(=O)CO)c%18)cc%17)cc%16)ccc%15C(=O)O)c%14)cc%13)cc%12)cc%11C(=O)O)c%10)cc9)cc8)cc7C(=O)O)c6)cc5)cc4)ccc3C(=O)O)c2)cc1,ester,189.96325360467688,217.77721723489967
282,O=C(O)CCCCCCCCCCC(=O)O.OCCOCCOCCO,"('O=C(O)CCCCCCCCCCC(=O)O', 'OCCOCCOCCO')",[],0,O=C(O)CCCCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCCCCCC(=O)OCCOCCOCCO,ester,152.22864345488256,194.3817589420272
281,CC(C)(c1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1)c1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1.Nc1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(N)cc7)cc6C(F)(F)F)cc5)c5ccccc5C(=O)N4c4ccccc4)cc3)c(C(F)(F)F)c2)cc1,"('CC(C)(c1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1)c1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1', 'Nc1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(N)cc7)cc6C(F)(F)F)cc5)c5ccccc5C(=O)N4c4ccccc4)cc3)c(C(F)(F)F)c2)cc1')",[],0,CC(C)(c1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1)c1ccc(Oc2ccc(C(=O)Nc3ccc(-c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc(-c9ccc(NC(=O)c%10ccc(Oc%11ccc(C(C)(C)c%12ccc(Oc%13ccc(C(=O)O)c(C(=O)Nc%14ccc(-c%15ccc(Oc%16ccc(C%17(c%18ccc(Oc%19ccc(-c%20ccc(NC(=O)c%21cc(Oc%22ccc(C(C)(C)c%23ccc(Oc%24ccc(C(=O)O)c(C(=O)O)c%24)cc%23)cc%22)ccc%21C(=O)O)cc%20)cc%19C(F)(F)F)cc%18)c%18ccccc%18C(=O)N%17c%17ccccc%17)cc%16)c(C(F)(F)F)c%15)cc%14)c%13)cc%12)cc%11)cc%10C(=O)Nc%10ccc(-c%11ccc(Oc%12ccc(C%13(c%14ccc(Oc%15ccc(-c%16ccc(NC(=O)c%17cc(Oc%18ccc(C(C)(C)c%19ccc(Oc%20ccc(C(=O)Nc%21ccc(-c%22ccc(Oc%23ccc(C%24(c%25ccc(Oc%26ccc(-c%27ccc(N)cc%27)cc%26C(F)(F)F)cc%25)c%25ccccc%25C(=O)N%24c%24ccccc%24)cc%23)c(C(F)(F)F)c%22)cc%21)c(C(=O)O)c%20)cc%19)cc%18)ccc%17C(=O)O)cc%16)cc%15C(F)(F)F)cc%14)c%14ccccc%14C(=O)N%13c%13ccccc%13)cc%12)c(C(F)(F)F)c%11)cc%10)cc9)cc8C(F)(F)F)cc7)c7ccccc7C(=O)N6c6ccccc6)cc5)c(C(F)(F)F)c4)cc3)c(C(=O)O)c2)cc1,amide,-35.44298627770847,78.02534850782075
280,O=C(O)CCCCCCCCCCCCC(=O)O.OCCCO,"('O=C(O)CCCCCCCCCCCCC(=O)O', 'OCCCO')",[],0,O=C(O)CCCCCCCCCCCCC(=O)OCCCOC(=O)CCCCCCCCCCCCC(=O)OCCCOC(=O)CCCCCCCCCCCCC(=O)OCCCOC(=O)CCCCCCCCCCCCC(=O)OCCCO,ester,-49.73633273884435,69.1634737019165
279,Nc1ccc(C(=O)O)cc1,"('Nc1ccc(C(=O)O)cc1',)",[],0,Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccc(C(=O)Nc5ccc(C(=O)Nc6ccc(C(=O)Nc7ccc(C(=O)Nc8ccc(C(=O)O)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,amide,-46.684247009790056,71.05576685393017
266,O=C(O)CCCCCCCCCC(=O)O.OCCCO,"('O=C(O)CCCCCCCCCC(=O)O', 'OCCCO')",[],0,O=C(O)CCCCCCCCCC(=O)OCCCOC(=O)CCCCCCCCCC(=O)OCCCOC(=O)CCCCCCCCCC(=O)OCCCOC(=O)CCCCCCCCCC(=O)OCCCO,ester,121.28316738723692,175.1955637800869
278,O=C(O)CCCCCCCCC(=O)O.OCCOCCOCCO,"('O=C(O)CCCCCCCCC(=O)O', 'OCCOCCOCCO')",[],0,O=C(O)CCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCOCCO,ester,48.49363794469224,130.0660555257092
276,O=C(O)c1ccc(C(=O)O)cc1.OCCCO,"('O=C(O)c1ccc(C(=O)O)cc1', 'OCCCO')",[],0,O=C(O)c1ccc(C(=O)OCCCOC(=O)c2ccc(C(=O)OCCCOC(=O)c3ccc(C(=O)OCCCOC(=O)c4ccc(C(=O)OCCCO)cc4)cc3)cc2)cc1,ester,218.35421465180917,235.37961308412167
